Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	se_sense	se_antisense	failed	pe_sense	pe_antisense
SRX832420	16275642.0	10516137.0	284905.0	2077048.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2831116.0	552502.0	13934.0	64.61273232724092	16275642.0	14198594.0	87.24	2077048.0	12.76	SRX832420_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16275642.0	0.0	20-75	34.0	32.86046637372571	73.19649670347873	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	16280117	7436958	16280117	1221008775	2526700	1201257176	1.617645950169359	0.3526	0.1763	0.4711		
SRX832421	19865860.0	14185472.0	64792.0	1481099.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3362759.0	758668.0	13070.0	71.40628193292412	19865860.0	18384761.0	92.54	1481099.0	7.46	SRX832421_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19865860.0	0.0	20-75	34.0	28.94830367213497	73.40878653126519	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	19868796	8712724	19868796	1490159700	2866216	1470676534	1.307454898961501	0.3378	0.1484	0.5138		
SRX832422	27510109.0	20559439.0	95212.0	1849657.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4163813.0	823425.0	18563.0	74.73412409961735	27510109.0	25660452.0	93.28	1849657.0	6.72	SRX832422_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27510109.0	0.0	20-75	34.0	27.258003556451094	73.42909691851821	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	27513090	12061100	27513090	2063481750	3854051	2037123386	1.2773732551790196	0.3484	0.1261	0.5255		
SRX8640552	21735896.0	14357534.0	284011.0	2412088.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3902126.0	768364.0	11773.0	66.0544842503847	21735896.0	19323808.0	88.9	2412088.0	11.1	SRX8640552_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21735896.0	0.0	20-75	34.0	30.35396358887064	73.3336720050556	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	21738673	9705816	21738673	1630400475	3271721	1607363735	1.4129497846227013	0.3817	0.1619	0.4565		
SRX8640553	9856843.0	6040287.0	190031.0	1930987.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1423813.0	266828.0	4897.0	61.28013807260601	9856843.0	7925856.0	80.41	1930987.0	19.59	SRX8640553_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9856843.0	0.0	20-75	36.0	40.024905218335945	72.79935086720971	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	9859896	4582088	9859896	739492200	1681988	723609089	2.1478402341498666	0.3816	0.1408	0.4776		
SRX8640554	67474834.0	7428525.0	90094.0	57290582.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2335912.0	324397.0	5324.0	11.009326825465031	67474834.0	10184252.0	15.09	57290582.0	84.91	SRX8640554_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	67474834.0	0.0	20-75	55.0	26.263748170969546	73.35848168222245	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	67480117	19880901	67480117	5061008775	19898471	4998570722	1.233707661374288	0.4367	0.1628	0.4005		
SRX8640555	57088299.0	21041415.0	607751.0	30196578.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4402137.0	823807.0	16611.0	36.85766675234097	57088299.0	26891721.0	47.11	30196578.0	52.89	SRX8640555_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	57088299.0	0.0	20-75	46.0	24.80303281178209	73.48252001693027	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	57091042	20310478	57091042	4281828150	12003318	4233775140	1.122254521120844	0.4924	0.1002	0.4074		
SRX8640556	30745881.0	5058023.0	130890.0	23989034.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1399567.0	163549.0	4818.0	16.451058923957977	30745881.0	6756847.0	21.98	23989034.0	78.02	SRX8640556_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30745881.0	0.0	20-75	54.0	29.97224941343552	73.47055737319741	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	30748491	8920629	30748491	2306136825	8522524	2281080362	1.0865124188804365	0.3548	0.1747	0.4705		
SRX8640557	38766699.0	1493552.0	36219.0	36794668.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391403.0	49635.0	1222.0	3.852667465960927	38766699.0	1972031.0	5.09	36794668.0	94.91	SRX8640557_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38766699.0	0.0	20-75	56.0	28.34150900786278	73.41620316963278	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	38769996	10921685	38769996	2907749700	11766083	2874375137	1.1477797762303956	0.371	0.1631	0.4659		
SRX8640558	43724468.0	2119801.0	60631.0	40613101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	838683.0	90956.0	1296.0	4.8480887177403735	43724468.0	3111367.0	7.12	40613101.0	92.88	SRX8640558_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43724468.0	0.0	20-75	58.0	26.33445681292379	73.51459878253979	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	43727507	11461776	43727507	3279563025	13820525	3246664770	1.0031292202411632	0.4343	0.203	0.3627		
SRX8640559	39867179.0	586104.0	13062.0	39096852.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147999.0	22795.0	367.0	1.470141642076055	39867179.0	770327.0	1.93	39096852.0	98.07	SRX8640559_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39867179.0	0.0	20-75	43.0	32.202413451495346	73.54150094241682	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	39869136	14134862	39869136	2990185200	10030068	2959013684	1.0424610489009176	0.5018	0.1222	0.376		
SRX8783276	46477882.0	1099427.0	41285.0	45068748.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231084.0	36392.0	946.0	2.3654842963799423	46477882.0	1409134.0	3.03	45068748.0	96.97	SRX8783276_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46477882.0	0.0	20-75	42.0	33.61396844338971	73.55118316277837	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	46480132	16771498	46480132	3486009900	11562438	3449929942	1.034992987254569	0.3884	0.1221	0.4895		
SRX8817788	33112227.0	1523550.0	47841.0	31183580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301152.0	54185.0	1919.0	4.6011704377358855	33112227.0	1928647.0	5.82	31183580.0	94.18	SRX8817788_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33112227.0	0.0	20-75	58.0	26.677641300772624	73.27271421520516	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	33116000	8963660	33116000	2483700000	10000595	2450711312	1.328207432459637	0.4002	0.1083	0.4915		
SRX8817789	49722207.0	204480.0	75983.0	49360266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73892.0	7398.0	188.0	0.4112448186380785	49722207.0	361941.0	0.73	49360266.0	99.27	SRX8817789_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49722207.0	0.0	20-75	54.0	32.60713261688812	73.576127503753	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	49725436	13995469	49725436	3729407700	13596222	3694492326	0.9362176733855084	0.507	0.1344	0.3586		
SRX8817790	67234825.0	9854776.0	267945.0	54978977.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1789766.0	334999.0	8362.0	14.657249423940645	67234825.0	12255848.0	18.23	54978977.0	81.77	SRX8817790_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	67234825.0	0.0	20-75	54.0	26.87978518320966	73.5673341902801	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	67239208	19222175	67239208	5042940600	17161229	4995030160	0.9500496595180994	0.4887	0.0848	0.4265		
SRX8817791	56859548.0	1170686.0	65521.0	55357264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236995.0	28495.0	587.0	2.0589083824584744	56859548.0	1502284.0	2.64	55357264.0	97.36	SRX8817791_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	56859548.0	0.0	20-75	58.0	26.086107427456497	73.4075583928314	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	56864241	14994794	56864241	4264818075	18468470	4215864441	1.1478481177652575	0.3615	0.0966	0.5419		
SRX8817798	44442265.0	2420239.0	56174.0	41265723.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	625664.0	72869.0	1596.0	5.445804798652814	44442265.0	3176542.0	7.15	41265723.0	92.85	SRX8817798_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44442265.0	0.0	20-75	53.0	26.915762493144964	73.31458632902711	pass	pass		pass	fail	fail	pass	warn	fail	pass	pass	2.6	44446275	13531222	44446275	3333470625	12113548	3290130208	1.3001589597028471	0.3866	0.1592	0.4542		
SRX8817799	9318929.0	2385044.0	198840.0	763298.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5734878.0	233440.0	3429.0	25.593541918819213	9318929.0	8555631.0	91.81	763298.0	8.19	SRX8817799_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9318929.0	0.0	20-51	42.0	18.706240252215	47.54873644814764	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	9809945	3949715	9809945	454372023	918119	449242407	1.128946268771482	0.2711	0.2874	0.4415		
SRX9368291	43794789.0	7286499.0	1140288.0	1106622.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33579672.0	669075.0	12633.0	16.637821910730064	43794789.0	42688167.0	97.47	1106622.0	2.53	SRX9368291_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43794789.0	0.0	20-51	45.0	9.034960307587385	47.24324496688407	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	44433055	18267158	44433055	2097633676	365267	2077980900	0.9369021972166316	0.2507	0.1841	0.5652		
SRX9368292	56503474.0	23197961.0	843117.0	1206309.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30020635.0	1189023.0	46429.0	41.05581366554559	56503474.0	55297165.0	97.87	1206309.0	2.13	SRX9368292_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	56503474.0	0.0	20-51	42.0	13.917603329669213	48.02947769193802	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	57279719	23152660	57279719	2749381059	301038	2724719519	0.8969851566872238	0.381	0.1142	0.5048		
SRX9368293	9381370.0	2395335.0	200728.0	785091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5761965.0	234829.0	3422.0	25.532891251490987	9381370.0	8596279.0	91.63	785091.0	8.37	SRX9368293_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9381370.0	0.0	20-51	42.0	19.171945902041493	47.82844403322756	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	9988847	5474457	9988847	509431197	6581954	454567788	10.769542447161909	0.2711	0.2872	0.4416		
SRX9368294	43826685.0	7293373.0	1140731.0	1119493.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33585800.0	674665.0	12623.0	16.641397815052635	43826685.0	42707192.0	97.45	1119493.0	2.55	SRX9368294_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43826685.0	0.0	20-51	46.0	9.448405281552374	47.67619723006657	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	44585659	25797861	44585659	2273868609	7362338	2098068155	7.731337391447317	0.2503	0.1841	0.5656		
SRX9368295	56538596.0	23218863.0	843329.0	1220763.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30021823.0	1187490.0	46328.0	41.0672790672057	56538596.0	55317833.0	97.84	1220763.0	2.16	SRX9368295_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	56538596.0	0.0	20-51	43.0	14.464424813946728	48.42437787100338	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	57360983	30270100	57360983	2925410133	7952158	2748330296	6.053162768613409	0.3804	0.1142	0.5055		
SRX9368296	9381370.0	2395007.0	200726.0	785084.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5762310.0	234822.0	3421.0	25.529394960437543	9381370.0	8596286.0	91.63	785084.0	8.37	SRX9368296_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9381370.0	0.0	20-51	42.0	19.171945902041493	47.82844403322756	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	9988847	5474457	9988847	509431197	6581954	454567788	10.769542447161909	0.2711	0.2872	0.4417		
SRX9368297	43826685.0	7293953.0	1140730.0	1119482.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33585242.0	674655.0	12623.0	16.642721209692223	43826685.0	42707203.0	97.45	1119482.0	2.55	SRX9368297_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43826685.0	0.0	20-51	46.0	9.448405281552374	47.67619723006657	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	44585659	25797861	44585659	2273868609	7362338	2098068155	7.731337391447317	0.2503	0.1841	0.5656		
SRX9368298	13443098.0	10340368.0	3221.0	301459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2456721.0	328550.0	12779.0	76.91953149489798	13443098.0	13141639.0	97.76	301459.0	2.24	SRX9368298_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13443098.0	0.0	20-50	35.0	11.69338848319648	49.54654834770973	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	13444263	4628219	13444263	672213150	576411	666059774	0.9153906019244046	0.1575	0.4551	0.3874		
SRX9528673	11554685.0	8791752.0	4633.0	280561.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2169421.0	296307.0	12011.0	76.08820145248443	11554685.0	11274124.0	97.57	280561.0	2.43	SRX9528673_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11554685.0	0.0	20-50	34.0	12.17539356154822	49.543610146014366	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	11555031	4002175	11555031	577751550	497659	572461489	0.9156290450454004	0.1603	0.4492	0.3905		
SRX9528674	14674928.0	11419764.0	5730.0	319936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2568081.0	347600.0	13817.0	77.81819440613269	14674928.0	14354992.0	97.82	319936.0	2.18	SRX9528674_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14674928.0	0.0	20-50	35.0	11.579212130529877	49.54540294848465	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	14675191	5056646	14675191	733759550	631973	727075863	0.9108824546133676	0.147	0.455	0.398		
SRX9633997	12060209.0	9027673.0	9543.0	263549.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2413888.0	335309.0	10247.0	74.85502946093223	12060209.0	11796660.0	97.81	263549.0	2.19	SRX9633997_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12060209.0	0.0	20-50	34.0	11.840696339543696	49.54836918663681	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	12061441	4134615	12061441	603072050	514101	597564997	0.9131666771822704	0.1764	0.4416	0.382		
SRX9633998	9302714.0	7224840.0	1552.0	192386.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1624822.0	251305.0	7809.0	77.66378714856761	9302714.0	9110328.0	97.93	192386.0	2.07	SRX9633998_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9302714.0	0.0	20-50	35.0	12.989731080732517	49.54327565052521	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	9302999	3172519	9302999	465149950	460830	460887692	0.9163191353669928	0.1511	0.4523	0.3966		
SRX9633999	13463831.0	10603779.0	1530.0	275539.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2228259.0	343932.0	10792.0	78.7575170841048	13463831.0	13188292.0	97.95	275539.0	2.05	SRX9633999_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13463831.0	0.0	20-50	35.0	11.224348591466644	49.54823638234912	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	13464084	4594945	13464084	673204200	580136	667109671	0.9053016900369902	0.1446	0.4597	0.3956		
SRX9634000	56538596.0	23219600.0	843330.0	1220767.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30021091.0	1187480.0	46328.0	41.06858260152056	56538596.0	55317829.0	97.84	1220767.0	2.16	SRX9634000_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	56538596.0	0.0	20-51	43.0	14.464424813946728	48.42437787100338	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	57360983	30270100	57360983	2925410133	7952158	2748330296	6.053162768613409	0.3804	0.1142	0.5054		
SRX9634001	9381370.0	2394999.0	200730.0	785082.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5762303.0	234835.0	3421.0	25.529309685046	9381370.0	8596288.0	91.63	785082.0	8.37	SRX9634001_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9381370.0	0.0	20-51	42.0	19.171945902041493	47.82844403322756	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	9988847	5474457	9988847	509431197	6581954	454567788	10.769542447161909	0.2711	0.2872	0.4416		
SRX9634002	43826685.0	7293359.0	1140734.0	1119481.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33585836.0	674650.0	12625.0	16.64136587104409	43826685.0	42707204.0	97.45	1119481.0	2.55	SRX9634002_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43826685.0	0.0	20-51	46.0	9.448405281552374	47.67619723006657	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	44585659	25797861	44585659	2273868609	7362338	2098068155	7.731337391447317	0.2503	0.1841	0.5656		
SRX9634003	56538596.0	23219389.0	843330.0	1220761.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30021284.0	1187502.0	46330.0	41.0682094051292	56538596.0	55317835.0	97.84	1220761.0	2.16	SRX9634003_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	56538596.0	0.0	20-51	43.0	14.464424813946728	48.42437787100338	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	57360983	30270100	57360983	2925410133	7952158	2748330296	6.053162768613409	0.3804	0.1142	0.5054		
SRX9634004	8179117.0	6614895.0	26647.0	324254.0	0.0	0.0	0.0	0.0	97824.0	0.0	0.0	0.0	0.0	413109.0	382301.0	320087.0	80.87541723635938	8179117.0	7854863.0	96.04	324254.0	3.96	SRX9634004_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8179117.0	0.0	20-40	36.0	18.22381296855593	39.55540151828125	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	8201533	3499150	8201533	328061320	1360409	322124861	1.8095577375595515			0.4959	0.0452	0.4588
SRX9634005	8445702.0	6770503.0	140710.0	352154.0	0.0	0.0	0.0	0.0	88136.0	0.0	0.0	0.0	0.0	441015.0	351059.0	302125.0	80.16507094377708	8445702.0	8093548.0	95.83	352154.0	4.17	SRX9634005_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8445702.0	0.0	20-40	36.0	18.40586434250472	39.55366481081146	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	8470422	3574469	8470422	338816880	1529919	332598391	1.8353539528491023			0.4923	0.0427	0.465
SRX9634006	7396842.0	5852227.0	668.0	283766.0	0.0	0.0	0.0	0.0	39751.0	0.0	0.0	0.0	0.0	647287.0	313250.0	259893.0	79.11791275249627	7396842.0	7113076.0	96.16	283766.0	3.84	SRX9634006_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7396842.0	0.0	20-40	35.0	18.541797743066137	39.55180710903383	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	7418004	3185953	7418004	296720160	1355592	291183488	1.8659574731962936			0.4673	0.0814	0.4513
SRX9634007	7973111.0	6404445.0	2256.0	288149.0	0.0	0.0	0.0	0.0	71125.0	0.0	0.0	0.0	0.0	632589.0	299257.0	275290.0	80.32554670316266	7973111.0	7684962.0	96.39	288149.0	3.61	SRX9634007_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7973111.0	0.0	20-40	35.0	17.734304476714886	39.56065292456107	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	7994886	2625801	7994886	319795440	358553	316281309	1.0988683891177435			0.4626	0.0714	0.4661
SRX9634009	75072299.0	2285055.0	0.0	72245490.0	0.0	0.0	0.0	0.0	1553.0	0.0	0.0	0.0	0.0	436205.0	100833.0	3163.0	3.04380581178152	75072299.0	2826809.0	3.77	72245490.0	96.23	SRX9634009_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	75072299.0	0.0	20-151	44.0	39.87889981376087	148.92815256663445	pass	pass		pass	fail	warn	pass	warn	fail	pass	pass	2.6	75133348	31028688	75133348	11259507981	7055591	11166643434	0.82476558617575			0.4548	0.1223	0.4229
SRX9634010	33782879.0	178713.0	0.0	33547767.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	49198.0	6983.0	135.0	0.52900464759087	33782879.0	235112.0	0.7	33547767.0	99.3	SRX9634010_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33782879.0	0.0	20-151	50.0	45.11106794708552	150.00652845484245	pass	pass		pass	fail	warn	pass	warn	fail	pass	pass	2.6	33794126	12493269	33794126	5100530572	7521128	5067364063	0.6502560573221872			0.4232	0.1129	0.4639
SRX9634011	53435021.0	418855.0	0.0	52904754.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0	0.0	0.0	95748.0	15115.0	359.0	0.7838585859262599	53435021.0	530267.0	0.99	52904754.0	99.01	SRX9634011_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	53435021.0	0.0	20-151	48.0	42.135117280110265	150.02561793697058	pass	pass		pass	fail	pass	pass	warn	fail	pass	pass	2.6	53455005	20395909	53455005	8069367676	12883399	8015794123	0.6639126527762397			0.4517	0.1155	0.4328
SRX9634012	51612922.0	243474.0	0.0	51314606.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	44314.0	10057.0	316.0	0.4717307034079566	51612922.0	298316.0	0.58	51314606.0	99.42	SRX9634012_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51612922.0	0.0	20-151	50.0	44.04813416383112	149.29937717922655	pass	pass		pass	fail	warn	pass	warn	fail	pass	pass	2.6	51636467	20197371	51636467	7754587825	5761971	7706665634	0.6179850184364892			0.4539	0.1266	0.4195
SRX9634015	50955630.0	300910.0	0.0	50586979.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	58778.0	8618.0	239.0	0.59053337187667	50955630.0	368651.0	0.72	50586979.0	99.28	SRX9634015_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50955630.0	0.0	20-151	48.0	44.3573178927199	149.50210777494067	pass	pass		pass	fail	pass	pass	warn	fail	pass	pass	2.6	50975410	19304636	50975410	7669528910	13593292	7616746152	0.6882138214666433			0.4635	0.1132	0.4233
SRX9634016	35054262.0	18221847.0	0.0	15478926.0	0.0	0.0	0.0	0.0	10541.0	0.0	0.0	0.0	0.0	896421.0	428195.0	18332.0	51.9818303406302	35054262.0	19575336.0	55.84	15478926.0	44.16	SRX9634016_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35054262.0	0.0	20-151	39.0	6.8841248899300265	149.84229769264576	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	35118012	13455312	35118012	5289486758	1929248	5225147246	1.2163658771371482			0.472	0.0187	0.5093
SRX9634017	29761325.0	11982387.0	0.0	16103750.0	0.0	0.0	0.0	0.0	11340.0	0.0	0.0	0.0	0.0	1191877.0	455124.0	16847.0	40.26160461605792	29761325.0	13657575.0	45.89	16103750.0	54.11	SRX9634017_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29761325.0	0.0	20-151	39.0	7.760751780508437	149.71757124388782	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	29810416	11224403	29810416	4485387383	1612027	4432743120	1.1736837535934184			0.4529	0.0386	0.5086
SRX9634018	32479974.0	12337739.0	0.0	18442417.0	0.0	0.0	0.0	0.0	12172.0	0.0	0.0	0.0	0.0	1203787.0	466427.0	17432.0	37.98568003779806	32479974.0	14037557.0	43.22	18442417.0	56.78	SRX9634018_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32479974.0	0.0	20-151	40.0	8.81270050530459	148.6603748512853	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	32546506	12296962	32546506	4891373091	1831944	4826647896	1.323252056137216			0.4546	0.0374	0.508
SRX9634019	15662770.0	6685107.0	169512.0	6248128.0	0.0	0.0	0.0	0.0	1836.0	0.0	0.0	0.0	0.0	2257528.0	269449.0	31210.0	42.68151163555361	15662770.0	9414642.0	60.11	6248128.0	39.89	SRX9634019_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15662770.0	0.0	20-70	44.0	13.72521072630466	69.24676912193692	pass	pass		pass	fail	fail	pass	warn	fail	warn	pass	2.6	15673465	2390193	15673465	1089045264	1778639	1084272733	0.4382307290397435			0.3673	0.1039	0.5288
SRX9634020	15072645.0	5650479.0	254269.0	6318501.0	0.0	0.0	0.0	0.0	1788.0	0.0	0.0	0.0	0.0	2602946.0	216352.0	28310.0	37.48830414303528	15072645.0	8754144.0	58.08	6318501.0	41.92	SRX9634020_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15072645.0	0.0	20-70	44.0	12.869353462601648	69.27367439490547	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	15111397	2259331	15111397	1050415262	4880318	1042733997	0.7312598434046744			0.3388	0.0959	0.5653
